,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
99226,0,0.02316847,64,0,0.043195675,17385.0,17,0,0,0,0.0
88314,0,0.0061172869999999,57,0,0.1680366369999999,8515.0,12,0,1,0,2.0
63548,0,0.005874266,38,0,0.073004285,6300.0,2,0,0,0,3.0
142891,0,0.0,60,0,0.0,2600.0,6,0,0,0,0.0
111083,0,0.0,82,0,0.0,1338.0,1,0,0,0,0.0
115288,0,0.127728024,36,0,0.159460135,4000.0,4,0,0,0,0.0
21807,0,0.788211262,39,2,0.521765882,6500.0,13,0,1,0,0.0
77404,0,0.2242842469999999,49,0,0.3693132909999999,15100.0,15,0,6,0,1.0
117710,0,0.6269492199999999,52,0,0.218866781,9900.0,6,0,2,0,2.0
100698,0,0.428916244,62,0,0.317620651,2672.0,12,0,0,0,0.0
138917,0,0.064831172,66,0,0.0088052219999999,6586.0,2,0,0,0,0.0
92025,1,0.659597941,61,0,0.7440953649999998,8975.0,18,0,2,1,0.0
54967,0,0.0,38,0,0.328595519,4150.0,4,0,1,0,2.0
65324,0,0.0005352669999999,73,1,0.0,7000.0,7,0,0,0,0.0
70783,0,0.002597354,47,1,0.349331649,9500.0,7,0,2,0,0.0
84736,0,0.036205648,73,0,0.053026097,3601.0,5,0,0,0,0.0
45783,0,0.119358122,53,0,0.5366297039999999,5500.0,13,0,2,0,2.0
124316,0,0.10848192,61,0,0.7510067109999998,1489.0,4,0,2,0,0.0
72841,0,0.1581125169999999,44,0,0.254632716,7500.0,15,0,1,0,3.0
145883,0,0.366494985,36,0,0.4346224679999999,3800.0,6,0,1,0,5.0
74216,0,0.019063226,47,0,0.309941079,13237.0,13,0,2,0,0.0
91257,0,0.9999999,26,0,0.4784816889999999,3740.0,2,0,1,0,0.0
21653,0,0.1875874939999999,64,0,0.014643613,5667.0,3,0,0,0,0.0
15523,0,0.3104362609999999,57,0,0.500795274,8801.0,14,0,2,0,2.0
11643,0,0.029230207,63,0,0.004965138,9465.0,12,0,0,0,0.0
90674,0,0.9999999,53,0,0.3933102649999999,2600.0,3,1,0,0,3.0
62179,0,0.4262175859999999,86,0,0.377885605,6800.0,5,0,1,0,1.0
1552,0,0.12724513,46,0,0.643,14999.0,11,0,5,0,0.0
147732,0,0.02076483,58,0,0.280853269,11578.0,6,0,4,0,0.0
44967,0,0.546102425,35,1,0.136973623,2160.0,2,0,0,0,0.0
123579,0,0.0667859029999999,56,0,0.5636969189999999,20416.0,6,0,3,0,0.0
10087,0,0.999867812,45,0,0.1928289099999999,7083.0,6,0,1,0,1.0
119624,0,0.036865922,51,0,0.2684102689999999,8296.0,10,0,1,0,1.0
18850,0,0.087560275,29,0,0.173206698,4000.0,7,0,0,0,1.0
8842,0,0.0,63,0,0.17495637,4583.0,8,0,1,0,0.0
123710,0,0.61472541,48,0,0.4610031199999999,12500.0,12,0,1,0,0.0
138428,0,1.4604811000000002,49,2,0.04253772,5500.0,6,6,0,0,0.0
115947,0,0.861683152,56,1,0.397870426,6667.0,5,0,1,0,1.0
68062,0,0.360317098,66,0,0.3452289339999999,10395.0,12,0,1,0,1.0
124730,0,0.010766308,60,0,0.073314535,3900.0,6,0,0,0,0.0
58306,0,0.05521446,62,0,0.205999077,10834.0,6,0,1,0,0.0
90626,0,0.039475185,24,0,0.139144342,2500.0,6,0,1,0,0.0
67975,0,0.908534792,55,0,0.626395601,6000.0,6,0,2,0,3.0
137419,0,0.242894608,39,0,0.715169057,7600.0,11,0,3,0,0.0
148541,0,0.0323841429999999,31,0,0.368569415,4256.0,5,0,2,0,0.0
22875,0,1.073211314,29,0,0.216600089,2252.0,4,0,0,1,1.0
3138,0,0.105797741,29,0,0.2449771689999999,4379.0,6,0,1,0,3.0
55176,0,0.607239276,54,0,0.458199799,10920.0,8,0,1,0,1.0
23813,1,0.8582054859999998,45,0,0.0248778319999999,2250.0,6,0,0,1,1.0
97576,0,0.1397854239999999,69,0,0.258489921,14634.0,7,0,1,0,1.0
74647,0,0.790939956,49,2,0.927723391,4800.0,18,0,3,0,2.0
22602,0,0.9999999,59,1,0.298633441,4975.0,2,5,1,0,2.0
112860,0,0.119947396,71,0,0.0241626399999999,6000.0,3,0,0,0,0.0
136380,0,0.040235127,40,0,0.6045116389999999,4166.0,9,0,2,0,0.0
84184,0,0.5872618419999999,53,0,0.373618912,16200.0,14,0,2,0,0.0
66640,0,0.001749781,75,0,1.175230567,758.0,7,0,1,0,0.0
73984,0,0.041492227,59,0,0.3378725839999999,10500.0,8,0,2,0,0.0
81119,0,0.05159358,62,0,0.3648384809999999,11267.0,14,0,3,0,0.0
120149,0,0.024595081,42,0,0.395103419,4737.0,4,0,1,0,0.0
65168,0,0.2715965289999999,56,1,0.557152925,7094.0,13,0,2,0,1.0
110887,0,0.024019717,75,0,0.013768686,2541.0,5,0,0,0,0.0
89377,0,0.041767287,78,0,0.0099972229999999,3600.0,3,0,0,0,0.0
79125,0,0.017029161,69,1,0.443872141,6600.0,7,0,1,1,0.0
120740,0,0.53778449,48,0,0.174671633,5100.0,6,0,0,0,1.0
43411,0,0.008132791,57,1,0.111377724,5000.0,3,0,0,0,0.0
61087,0,0.096599339,72,0,0.5112478369999999,5200.0,14,0,2,0,0.0
24564,0,0.012564384,60,0,0.2689455829999999,7956.0,10,0,1,0,0.0
28108,1,0.061334774,52,1,0.293541292,5000.0,7,0,1,0,2.0
147054,0,0.008599844,54,0,0.1345298859999999,6072.0,7,0,0,0,1.0
37666,0,0.0667505679999999,66,0,0.274023126,10031.0,14,0,2,0,0.0
25711,0,0.011996718,53,0,0.3630006359999999,12583.0,19,0,2,0,2.0
22836,0,0.061040824,83,0,0.0052289249999999,7840.0,2,0,0,0,0.0
129006,0,0.6855732859999998,54,0,0.531395814,7500.0,13,0,1,0,0.0
65353,0,0.106381689,45,0,0.0713017479999999,10700.0,6,0,0,0,2.0
58141,0,0.22121804,48,1,0.2698909769999999,8621.0,5,0,2,0,2.0
45430,0,0.7235975999999998,62,0,0.465980304,8935.0,14,0,3,0,1.0
123652,0,0.673823692,32,0,1.436249285,1748.0,8,0,1,0,2.0
134813,0,1.111111111,57,0,0.285904698,3000.0,5,3,0,0,0.0
34744,0,0.139880839,50,0,0.040355424,2700.0,13,0,0,0,3.0
33780,1,0.90708209,50,7,1.07261247,3800.0,8,2,1,2,4.0
26924,0,0.966681245,38,0,0.1621185809999999,8061.0,6,1,0,0,2.0
25987,0,0.049999014,61,0,0.162837757,8400.0,8,0,1,0,1.0
43971,0,0.1430795649999999,65,0,0.3545028629999999,3841.0,8,0,1,0,0.0
127872,0,0.0,61,0,0.281516588,2109.0,3,0,0,0,0.0
102533,0,0.0616984579999999,48,0,1.327181853,2600.0,6,0,1,0,1.0
87099,0,0.0837663609999999,70,0,0.121471541,12965.0,8,0,1,0,1.0
112951,0,0.7338044759999999,31,0,0.387434555,2100.0,9,0,0,0,0.0
123440,0,0.4306523119999999,42,0,0.7391120209999998,14166.0,10,0,4,0,2.0
98319,0,2189.0,49,0,0.7057664759999999,5583.0,10,0,2,0,0.0
50566,0,0.0,44,0,0.363727255,5000.0,5,0,2,0,1.0
81555,0,0.045134828,55,0,0.426283175,8552.0,14,0,3,0,2.0
40427,0,0.0459153909999999,45,0,0.273901135,7666.0,4,0,1,0,0.0
67823,0,0.0388023389999999,55,0,0.1856620049999999,15301.0,12,0,1,0,2.0
131469,0,0.8031968029999998,45,0,0.364838584,2570.0,4,0,0,0,0.0
147017,0,0.055599183,45,0,0.23210141,5600.0,10,0,1,0,2.0
104327,0,0.0,43,0,0.155131776,14000.0,7,0,2,0,2.0
101358,0,0.0461343639999999,64,0,0.077992373,8128.0,7,0,1,0,0.0
84308,0,0.190333699,56,0,0.5024964339999999,2803.0,6,0,1,0,0.0
147395,0,0.078330722,85,0,0.016459006,6500.0,6,0,0,0,0.0
105104,0,0.558110472,42,0,0.038080334,3833.0,4,0,0,0,4.0
28339,0,0.69502346,70,0,0.518106687,6654.0,15,0,3,0,0.0
148761,0,0.511385112,49,0,0.532449647,5808.0,9,0,1,0,0.0
97543,0,0.006846998,76,0,0.8251748249999998,1000.0,11,0,1,0,0.0
58654,0,0.273790964,37,0,0.204322796,9900.0,11,0,1,0,0.0
73296,0,0.074224708,26,1,0.347826087,2000.0,5,0,0,0,0.0
20647,0,0.092381077,69,0,0.332303218,5500.0,9,0,1,0,0.0
107781,1,0.8662512679999999,39,4,0.3634711489999999,2200.0,5,0,1,0,2.0
125081,0,0.3285759739999999,29,0,0.104575163,4130.0,10,0,0,0,0.0
147662,0,0.416826311,61,0,0.762877635,4600.0,20,0,2,0,1.0
113989,0,0.0244493889999999,29,0,0.004403948,6584.0,2,0,0,0,0.0
8365,0,0.0973301659999999,62,0,0.022193905,9416.0,11,0,0,0,0.0
64743,0,0.4932385420000001,71,0,0.816073479,8709.0,11,0,2,0,1.0
134362,0,0.7495425729999998,33,0,0.211069539,7750.0,10,0,1,0,1.0
48876,0,1.006371247,60,0,0.2935941109999999,9100.0,5,0,1,0,0.0
9198,0,1.054066333,52,1,0.321071473,8100.0,5,0,1,0,0.0
15320,0,0.9999999,44,0,0.565083638,5200.0,4,0,2,0,2.0
135681,0,0.0378547519999999,54,0,0.8450645559999997,2400.0,5,0,1,0,1.0
52473,0,0.0163970389999999,60,0,0.150901961,12749.0,7,0,1,0,0.0
78067,0,0.6869696009999999,60,1,1.221926025,3000.0,12,0,2,0,0.0
65182,0,0.465992544,49,0,0.7718037190000002,10433.0,12,0,1,0,0.0
113530,0,0.132531221,52,0,0.120169651,8487.0,8,0,1,0,0.0
76720,0,0.0057165319999999,78,1,0.057090909,8249.0,7,0,1,0,0.0
7980,0,0.0131642789999999,59,0,0.1802509999999999,7250.0,13,0,1,1,1.0
79046,0,0.018219691,75,0,0.310896368,3000.0,19,0,1,0,0.0
92919,0,0.0752731799999999,73,0,0.460634841,4000.0,6,0,2,0,0.0
130212,0,0.313609242,52,1,0.288001008,7933.0,14,0,2,0,0.0
60489,0,0.0160220069999999,80,0,0.0067549309999999,3700.0,6,0,0,0,0.0
31165,0,0.104827563,63,0,0.266213224,6321.0,10,0,2,0,2.0
60159,0,0.44324454,48,0,0.164553418,25000.0,7,0,1,0,3.0
11096,0,0.139630909,50,0,0.1881249449999999,11300.0,8,0,2,0,0.0
140688,1,0.924415117,57,1,0.6332524929999999,3710.0,4,6,1,0,5.0
36213,0,0.071393959,62,0,0.352858701,6418.0,4,0,1,0,0.0
93512,0,0.0,66,0,0.352416867,2916.0,13,0,1,0,0.0
40935,0,0.102649558,59,1,0.144900784,6500.0,10,0,2,0,1.0
25777,0,0.3947443589999999,29,0,0.1919686579999999,4083.0,4,0,0,0,1.0
43238,0,0.043320953,53,0,0.01397321,10376.0,9,0,0,0,0.0
70353,0,0.395881075,33,0,0.146472594,7625.0,10,0,0,0,4.0
76597,1,0.8113824259999999,27,1,0.333496094,2047.0,4,0,0,0,1.0
101217,0,0.010674503,57,0,0.0045811519999999,4583.0,5,0,0,0,1.0
127393,0,0.947233159,44,0,0.5533980579999999,10402.0,14,0,3,0,2.0
134930,0,0.057960664,35,0,0.455287317,2940.0,11,0,2,0,0.0
13634,0,0.0310414949999999,70,0,0.0069524909999999,7766.0,5,0,0,0,1.0
32735,0,0.166890983,66,0,0.8730025229999998,3566.0,9,0,3,0,0.0
48808,0,0.9999999,25,0,0.35353095,2293.0,3,1,0,0,0.0
72856,0,0.317181875,31,0,0.261912696,3000.0,9,0,0,0,1.0
53391,0,0.233076692,78,1,0.3882614329999999,5400.0,10,0,1,0,4.0
42415,0,0.13099931,53,0,0.4158811770000001,3500.0,15,0,0,0,2.0
42273,1,1.000802432,58,1,1.067012218,2700.0,14,0,1,0,0.0
116783,0,0.0058655169999999,64,0,0.1944644429999999,12500.0,11,0,1,0,1.0
10603,0,0.915223648,67,0,0.214066583,8800.0,8,0,1,0,0.0
23425,1,0.0,33,1,0.2082262209999999,3500.0,5,0,0,0,4.0
142647,0,0.607859804,43,0,0.217580677,5050.0,4,0,0,0,1.0
46073,1,1.063670412,28,0,0.195876289,1842.0,6,0,0,2,2.0
136360,0,0.415528157,27,0,19.5,1.0,1,0,0,0,0.0
44330,0,0.010030367,69,0,0.003193033,3444.0,6,0,0,0,0.0
113572,0,0.2244782989999999,55,0,0.8032845409999998,2800.0,7,0,1,0,1.0
98416,1,0.926073926,64,3,0.638141809,4089.0,5,1,1,1,0.0
31212,0,0.318967139,68,0,0.2600580969999999,13769.0,21,0,1,0,2.0
146412,0,0.090318203,41,1,0.212306836,7182.0,15,0,2,0,0.0
26526,0,0.1505769879999999,73,0,0.404887531,3600.0,7,0,1,0,0.0
15677,0,0.263088796,62,1,0.585287583,4050.0,15,0,1,0,1.0
75897,1,0.9999999,24,0,0.117773019,1400.0,6,3,0,0,0.0
133778,0,0.311586328,50,0,0.1973536039999999,10655.0,8,0,2,0,2.0
34,0,0.6933296809999999,42,2,0.257731959,2230.0,7,0,0,0,0.0
42910,0,0.130546923,55,1,0.212275035,6500.0,6,0,1,0,2.0
101738,0,0.9999999,64,0,0.2049627,18900.0,17,0,2,0,0.0
107859,1,0.8227367519999998,61,1,1.965395894,1704.0,9,0,1,0,1.0
117714,0,0.428368108,39,0,0.602427097,5520.0,14,0,2,0,1.0
47794,0,0.017420794,67,0,0.237242128,5525.0,22,0,1,0,0.0
137074,0,0.0231317909999999,53,0,0.183601562,10500.0,11,0,2,0,2.0
93904,0,0.0,66,0,0.090086658,10500.0,10,0,0,0,0.0
109809,0,0.0257487129999999,51,0,0.070704185,7000.0,3,0,0,0,2.0
136874,0,0.0843762339999999,62,0,0.135869565,10487.0,15,0,2,0,0.0
45040,0,0.369475484,83,0,0.1705829419999999,10000.0,8,0,1,0,1.0
50113,0,0.7331731369999998,59,0,0.365605732,6000.0,12,0,0,0,1.0
79362,0,0.9999999,71,0,0.0455908819999999,5000.0,3,0,0,0,0.0
51707,0,0.3719563009999999,55,0,0.250116877,12833.0,13,0,1,0,4.0
40854,0,0.0,47,0,0.0,7375.0,5,0,0,0,2.0
133471,0,0.0838314709999999,63,0,0.192059679,7908.0,17,0,2,0,2.0
44947,0,0.0,60,0,0.5905,3999.0,6,0,1,0,1.0
136528,0,0.0169540839999999,45,0,0.44890571,6076.0,7,0,1,0,3.0
85367,0,0.193746942,48,0,0.4275144970000001,5000.0,27,0,1,0,1.0
107895,0,0.066819182,55,0,0.247500163,15300.0,8,0,1,0,2.0
27826,1,0.9999999,64,0,0.2805329389999999,1350.0,1,0,0,1,0.0
117319,0,0.3993661539999999,58,1,0.634545682,8000.0,11,0,1,0,1.0
72423,0,0.0473160219999999,40,0,0.3772145,3668.0,21,0,1,0,2.0
84588,0,0.040501446,68,0,0.150881658,5500.0,12,0,1,0,1.0
17081,0,0.98230177,60,0,0.2685462909999999,5000.0,6,0,0,0,1.0
42605,0,0.404334886,53,2,0.3941576629999999,7496.0,11,0,0,0,1.0
90500,0,0.009765796,33,0,0.05143559,6512.0,5,0,0,0,0.0
44249,0,0.916304046,48,3,2.324797002,1600.0,10,0,2,0,2.0
34595,0,0.4959212670000001,44,1,1.342266102,2126.0,5,0,2,0,2.0
7385,0,0.5630917389999999,53,3,0.463069767,10749.0,11,0,1,0,2.0
135553,0,0.0964333849999999,45,0,0.3400876229999999,1825.0,4,0,0,0,3.0
34032,1,1.055014308,36,2,0.3057635289999999,19900.0,12,10,2,3,3.0
117880,0,0.7616598809999998,36,0,0.985121262,6720.0,7,0,2,0,2.0
60392,0,0.9999999,55,1,0.129395541,4350.0,1,0,0,0,0.0
40575,0,0.4483987589999999,44,0,0.34816319,5416.0,8,0,2,0,1.0
64764,0,0.02372989,77,0,0.01126863,5501.0,15,0,0,0,0.0
9855,1,0.674689872,53,1,0.4049971769999999,7083.0,8,0,1,0,2.0
59626,0,0.650119175,57,1,0.90066035,3482.0,8,0,1,0,0.0
10829,0,0.069632967,48,0,0.164330793,12200.0,13,0,1,0,2.0
43802,0,0.01773889,49,0,0.268582755,13116.0,10,0,2,0,2.0
126376,0,0.3550365549999999,41,0,0.358835036,9201.0,13,0,2,0,0.0
66745,0,0.010280242,38,0,0.3513679679999999,3252.0,6,0,2,0,1.0
9584,0,0.692242295,36,0,0.4176064019999999,5497.0,9,0,2,1,2.0
5888,1,0.8061938059999999,37,0,0.595997361,4546.0,12,1,1,0,2.0
7597,0,0.245748138,63,0,0.3870557220000001,11000.0,19,0,2,0,2.0
1425,0,1.089825848,60,1,0.63353639,3118.0,7,0,1,0,0.0
88026,0,0.439468609,43,0,0.5134992059999999,5666.0,17,0,1,0,1.0
122887,0,0.0299420019999999,59,0,0.3329195119999999,4832.0,9,0,1,0,0.0
129749,1,1.009946442,50,1,0.661039174,6100.0,4,0,1,0,0.0
53554,0,0.0431189979999999,49,1,0.267850251,5181.0,23,0,1,0,0.0
121949,0,0.034891611,80,0,0.246351328,5686.0,5,0,0,0,1.0
35910,0,0.2168877539999999,53,0,0.196645035,24500.0,13,0,3,0,4.0
56676,0,0.558717391,43,0,0.2252582469999999,3000.0,15,0,0,0,2.0
119607,0,0.098129974,75,2,0.283902439,2049.0,14,0,1,0,0.0
111912,0,0.126554333,47,1,0.37584672,5166.0,11,0,2,0,0.0
103654,0,0.9021138500000002,29,1,0.153423288,2000.0,3,0,0,0,0.0
91059,1,0.5783075839999999,62,2,0.755289788,3260.0,14,0,1,2,0.0
126494,0,0.0286799889999999,46,0,0.0077131839999999,7000.0,4,0,0,0,3.0
49319,0,0.100499914,62,0,0.253159781,5300.0,6,0,1,0,0.0
77886,0,0.118018736,51,0,0.1724551699999999,15000.0,5,0,1,0,0.0
8424,0,0.232553489,61,1,0.4678960229999999,4500.0,9,0,1,0,0.0
102622,0,0.0266973299999999,67,0,0.016960651,1473.0,10,0,0,0,0.0
78015,0,0.0220442019999999,33,0,0.2079433649999999,8333.0,8,0,2,0,0.0
71848,0,0.1107612439999999,48,2,0.533609895,13016.0,14,0,5,0,2.0
27705,0,0.054591103,41,0,0.3349401739999999,11616.0,15,0,3,0,0.0
95843,0,0.753816412,39,0,0.221709433,5416.0,2,0,1,0,3.0
116070,0,0.4786261479999999,40,0,0.590784101,12000.0,14,0,3,0,2.0
38969,1,0.868519508,35,0,0.054363674,4800.0,3,2,0,1,3.0
147611,0,0.295126775,62,0,0.1871522509999999,9884.0,4,0,1,0,2.0
90038,0,0.276845128,70,0,0.7001977959999999,3538.0,16,0,1,0,0.0
23683,1,0.9999999,61,4,0.337796822,5600.0,9,1,1,0,0.0
131648,0,0.5444452349999999,38,0,0.671004907,4686.0,9,0,2,0,5.0
49496,0,0.8039407899999998,42,0,0.226239817,6996.0,10,0,0,0,1.0
118495,0,0.657306045,39,0,0.5111222189999999,4000.0,7,0,1,0,3.0
60625,0,0.01939806,35,0,0.43568096,4500.0,7,0,1,0,0.0
112717,0,0.0890807859999999,31,0,0.106460703,9580.0,6,0,0,0,0.0
65887,0,0.1541107999999999,30,0,0.8566994309999999,1932.0,11,0,0,0,0.0
143511,0,0.1745988749999999,61,0,0.3619115989999999,9750.0,17,0,2,0,2.0
63831,0,0.224827268,56,0,0.355663477,7000.0,11,0,3,0,0.0
106613,0,0.3316518419999999,47,0,0.7064303979999998,5473.0,14,0,1,0,2.0
95748,0,0.101040862,63,0,0.1967556729999999,10972.0,7,0,1,0,0.0
4432,0,0.5512869189999999,41,0,1.124334682,4696.0,19,0,2,0,1.0
97585,0,0.0014285539999999,57,0,0.000155836,19250.0,9,0,0,0,3.0
132997,0,0.009905349,59,0,0.2242697509999999,5100.0,7,0,1,0,0.0
34880,0,0.043677012,75,0,0.012365167,3800.0,6,0,0,0,0.0
20749,0,0.8187773999999999,39,0,0.376962304,10000.0,7,0,2,0,3.0
17262,0,0.835802135,90,0,0.816199377,1925.0,12,0,0,0,0.0
60510,0,0.0,64,0,0.0,10500.0,6,0,0,0,0.0
49747,0,0.150091051,60,0,0.040995608,9561.0,6,0,0,0,0.0
135048,0,0.4150696349999999,60,0,0.64453125,4351.0,8,0,2,0,0.0
4342,0,0.5352860649999999,47,0,0.5875515559999999,8000.0,8,0,2,0,2.0
93072,0,0.030712591,63,0,0.696853867,3400.0,19,0,1,0,1.0
77239,0,0.09739543,29,0,0.4270750669999999,6300.0,11,0,2,0,0.0
90563,0,0.50926417,51,0,0.386711821,6200.0,11,0,1,0,2.0
66806,0,0.064749945,66,0,0.1470641699999999,5500.0,8,0,2,0,0.0
48224,0,0.062618408,62,0,0.206289477,7440.0,7,0,1,0,0.0
25309,0,0.0,32,0,0.271363961,4200.0,5,0,1,0,0.0
49262,0,0.269994255,52,0,0.2648638859999999,16566.0,14,0,4,0,0.0
136750,0,0.1565622919999999,50,0,2.175536881,1070.0,4,0,1,0,1.0
123202,0,0.0811067609999999,40,0,0.4313921519999999,4000.0,6,0,1,0,1.0
29979,0,0.9999999,80,0,0.067142008,5048.0,4,0,0,0,0.0
33502,0,0.239147356,37,0,0.112221945,4000.0,11,0,0,0,0.0
86299,0,0.113961098,43,0,0.0403167749999999,4166.0,4,0,0,0,0.0
90300,0,0.2127904469999999,31,0,0.393076091,5545.0,8,0,1,0,1.0
54298,1,0.338727598,30,0,0.498375406,4000.0,10,0,1,0,0.0
4688,0,0.282219565,58,0,0.283270569,15666.0,24,0,2,0,2.0
46601,0,0.352668019,52,1,0.3027075579999999,7792.0,11,0,2,0,1.0
98119,0,0.07561093,61,0,0.4673231869999999,3350.0,9,0,2,0,0.0
32302,0,0.054561647,47,0,0.31160175,4800.0,14,0,2,0,0.0
143105,0,0.8141239169999998,45,1,0.2068608859999999,5800.0,6,0,1,0,3.0
37538,0,0.951192951,32,0,0.253919301,3890.0,6,0,0,0,5.0
134,0,0.047311582,51,0,0.100920343,3150.0,5,0,0,0,0.0
114920,0,0.294878611,51,0,0.274451993,7800.0,5,0,2,1,0.0
116303,0,0.016933011,77,0,0.249583472,3000.0,9,0,1,0,1.0
58729,0,0.096361446,55,0,0.474797055,5296.0,8,0,1,0,1.0
15248,0,0.010449478,56,0,0.0003190469999999,18805.0,4,0,0,0,1.0
43107,1,0.9999999,33,1,0.13197196,3280.0,2,1,0,0,0.0
140209,0,0.0,82,1,0.0,8719.0,8,0,0,1,0.0
43091,0,1.006570803,42,1,0.4633070129999999,4305.0,4,0,1,0,2.0
33929,0,0.9999999,60,0,0.0393875399999999,18939.0,3,1,0,0,0.0
44793,0,0.0129641459999999,53,1,0.380023995,3333.0,17,0,2,0,0.0
11342,0,0.0396622599999999,33,0,0.363433944,8083.0,9,0,1,0,1.0
78239,0,0.0120266209999999,81,0,0.276719782,5145.0,6,0,2,0,0.0
131430,0,0.9700598800000002,36,1,0.154422789,2000.0,4,0,0,0,2.0
140203,0,0.7555726359999998,27,0,0.112702079,2164.0,3,0,0,0,0.0
18693,0,0.0,56,0,0.239311872,5870.0,4,0,1,0,0.0
128913,0,0.220064995,28,0,0.333629498,2250.0,5,0,0,0,2.0
147010,0,0.0,61,0,0.0231712859999999,2200.0,11,0,0,0,0.0
72150,0,0.120082453,35,0,0.635257302,2875.0,7,0,1,0,0.0
123564,1,0.2203706169999999,29,2,0.36443299,1939.0,4,0,0,1,0.0
40290,0,0.2025631609999999,38,0,0.8191361729999997,3333.0,7,0,2,0,0.0
147908,0,0.0006999649999999,70,0,0.182385803,6085.0,3,0,1,0,0.0
31118,0,0.38467928,45,0,1.031025026,5833.0,9,0,2,0,0.0
119071,0,0.865149279,47,0,0.7052868390000001,2666.0,5,0,1,0,0.0
98786,0,0.124939701,43,0,0.3202685149999999,9235.0,7,0,2,0,2.0
118791,0,8.329999999999996e-05,86,0,0.187339681,23000.0,4,0,1,0,0.0
62734,0,0.369422462,62,0,0.4452699359999999,18170.0,16,0,3,0,0.0
83733,0,0.698270792,52,3,0.187335092,7200.0,5,0,1,0,0.0
69145,0,0.01121332,68,0,0.0016624039999999,7819.0,4,0,0,0,1.0
83447,0,0.0388212459999999,74,0,0.019567456,970.0,3,0,0,0,0.0
62669,0,0.0,44,0,0.5458333329999999,2879.0,8,0,2,0,1.0
47937,0,0.0,66,0,0.3323657469999999,6200.0,4,0,1,0,0.0
66573,0,0.01530403,38,0,0.003021954,11250.0,5,0,0,0,1.0
83104,1,0.261921299,50,3,0.103645298,8750.0,8,2,0,2,1.0
107007,0,0.131277731,59,0,0.4932134520000001,11566.0,11,0,2,0,0.0
93368,0,0.110462985,57,0,0.0649935009999999,10000.0,6,0,0,0,3.0
30865,0,0.8240064,53,5,0.217317236,13500.0,10,0,1,0,0.0
2672,0,0.001394065,50,1,0.2810881889999999,12166.0,13,0,1,0,3.0
23457,0,0.0,30,0,0.0,8000.0,2,0,0,0,0.0
142023,0,0.0079395609999999,63,0,0.003997335,1500.0,7,0,0,0,0.0
139068,0,0.0984418229999999,32,1,0.1253343519999999,7850.0,6,0,1,0,2.0
74063,0,0.025035714,52,0,2664.0,0.0,12,0,4,0,2.0
52687,0,0.0665262159999999,55,0,0.2673951139999999,9700.0,7,0,2,0,1.0
29736,0,0.460194637,44,0,0.407014682,4903.0,7,0,1,0,0.0
47300,0,0.2973490489999999,46,1,0.3809455789999999,7000.0,9,0,2,0,5.0
43623,1,0.9999999,57,3,1.203074258,4618.0,10,1,2,1,1.0
122537,0,0.312460069,64,0,0.6510522739999999,4418.0,12,0,1,0,0.0
20870,0,0.009119818,89,0,0.003249188,4000.0,3,0,0,0,0.0
68129,0,0.954172174,64,0,0.818150209,2875.0,15,0,0,0,0.0
54562,0,0.110886736,67,0,0.498143388,3500.0,14,0,2,0,0.0
21064,0,0.028903,43,0,0.0040725659999999,2700.0,5,0,0,0,0.0
123450,0,0.2951648949999999,36,0,0.2301924519999999,4000.0,6,0,0,0,0.0
113430,1,0.9999999,34,0,0.739622642,5299.0,4,0,2,0,1.0
5987,0,0.401804235,49,0,0.309302102,20833.0,25,0,6,0,4.0
41283,0,0.122281953,43,0,0.6172896479999999,6500.0,13,0,1,0,3.0
38513,0,0.696265249,42,0,0.303688497,15100.0,8,0,1,0,1.0
12726,0,0.221050718,26,0,0.0119960009999999,3000.0,2,0,0,0,0.0
31251,0,0.006253006,80,0,0.0015785319999999,3800.0,3,0,0,0,0.0
44453,0,0.9999999,52,2,0.150880533,4201.0,2,0,0,0,0.0
58438,0,0.580178147,27,1,0.319668033,10000.0,27,0,1,0,1.0
32986,0,0.176996695,60,0,0.373982064,9700.0,28,0,3,0,0.0
118309,0,0.0,42,1,0.3726645,4923.0,9,0,2,0,1.0
40060,0,0.7895432109999998,63,0,0.5792933439999999,4867.0,7,0,2,0,0.0
64696,0,0.025204187,70,0,0.1512075069999999,6500.0,10,0,2,0,0.0
79106,0,0.058174333,66,0,0.004305556,35999.0,10,0,0,0,1.0
24861,0,0.902350344,56,0,0.080497382,4583.0,4,0,0,0,0.0
49490,0,0.996108566,46,0,0.689504373,1371.0,2,0,0,0,1.0
111116,0,0.5996504209999999,75,0,0.556936847,2010.0,2,0,1,0,0.0
18882,0,0.192618965,63,0,0.3125349969999999,12500.0,26,0,3,0,0.0
116797,0,0.073385232,66,0,0.070686071,9619.0,3,0,1,0,1.0
129523,0,0.226386807,23,0,13.0,0.0,2,0,0,0,0.0
127947,0,0.195883982,36,0,0.068735002,5833.0,5,0,0,0,1.0
92538,0,0.799753922,82,0,0.548225887,2000.0,7,0,1,0,0.0
83833,0,0.062032507,68,0,0.0092352089999999,3464.0,3,0,0,0,0.0
128898,0,0.430629129,30,0,0.137937419,5400.0,6,0,0,0,1.0
